owner_mid,owner_name,owner_face,owner_sign,owner_gender,owner_level,owner_verified,owner_verified_title,owner_vip_type,owner_follower_count,owner_following_count,owner_video_count,refinement_follower_bin,refinement_keep
416556635,肥坤健身,https://i2.hdslb.com/bfs/face/5552a1f8999482187a016670a01545e865cea503.jpg,纯粹！,男,6,FALSE,,1,12086,2,2343,"(3.599, 4.199]",TRUE
629184249,旺旺小小粟抗癌版,https://i0.hdslb.com/bfs/face/9609764438c9d996a57b7c5af7abf37bf256706b.jpg,"吱吱fb: 一八九335八二810
00后放下学业独自陪妈妈抗癌  家里没有别的亲人了
妈妈结肠癌晚期伴严重转移 在北京租房治疗",女,6,FALSE,,1,11796,133,32,"(3.599, 4.199]",TRUE
13799302,大大腚,https://i1.hdslb.com/bfs/face/11ca85e38fbab6900afd496d824ed8220f64a551.jpg,我喜欢你,保密,6,FALSE,,1,11716,286,6,"(3.599, 4.199]",TRUE
3546637938985683,捏捏响当当,https://i0.hdslb.com/bfs/face/e1ad6f6933b882253180a455898447ab0ad01c16.jpg,,保密,3,FALSE,,0,10861,1,36,"(3.599, 4.199]",TRUE
474197110,进化的迪路兽,https://i1.hdslb.com/bfs/face/2a8055e33062f25d7d40c9e5ccf3f5c1d5854307.jpg,"跑得越远，离你的心越近
合作v：JH_dilushou
2025东莞虎门半马125
2026顺德容桂全马258
感谢关注，一起进步",男,6,FALSE,,1,10706,201,309,"(3.599, 4.199]",TRUE
13036894,草根妖怪俱樂部,https://i1.hdslb.com/bfs/face/c4176f680d9505d10b66fc5416168d42814fee1b.jpg,我恨一切不吐象牙的跑步博主/因此只做纯粹简单的分享/没有回答问题的义务/V：cgygjlb0220（请备注）,男,6,FALSE,,2,9772,117,296,"(3.599, 4.199]",TRUE
370405299,贰拾叁文姬,https://i0.hdslb.com/bfs/face/8fa5c4672784da83295061585ddb5c6d6f4f0f6a.jpg,摸鱼中，咕噜咕噜,保密,6,FALSE,,1,9697,97,646,"(3.599, 4.199]",TRUE
3546786627062259,C位嫡长女,https://i0.hdslb.com/bfs/face/ddc290802b8f18ed5d28384f80ede7f45eeeb501.jpg,"多读书，多看报｜少吃零食，多睡觉
瓜不熟领导负责｜不够搞笑瓜负责",保密,5,FALSE,,0,9326,1,2044,"(3.599, 4.199]",TRUE
1713659140,羽安养花笔记,https://i1.hdslb.com/bfs/face/f188621de7bb367176f15ce2ca8ec0a469609169.jpg,"植物爱好者，花园设计师
聊聊养花那点事",男,4,FALSE,,0,9223,9,163,"(3.599, 4.199]",TRUE
334195631,卿羽treetree鲨,https://i2.hdslb.com/bfs/face/c648d08fd6f7ffa7af1b6a1ce1d7611ff62f39c1.jpg,分享cos日常目前主更天官各平台同名,女,5,FALSE,,2,8861,156,106,"(3.599, 4.199]",TRUE
3546653680207941,美少女战士冰冰要逆袭,https://i0.hdslb.com/bfs/face/9c952ce7a4556e2c9f2b97440cf429ae30f49ac6.jpg,,保密,4,FALSE,,0,8486,1,396,"(3.599, 4.199]",TRUE
3632317247523083,袁掌厨有话说-,https://i2.hdslb.com/bfs/face/58d8533cde72dcc7d98080f1484f6fc4acea96f6.jpg,每天分享美食小妙招 感谢您的支持与关注,男,3,FALSE,,0,8123,1,74,"(3.599, 4.199]",TRUE
319104711,燭骸,https://i0.hdslb.com/bfs/face/c0b04e4f8dc86776d2a529e88101a6f3e6042d97.jpg,"约稿请联系以下任何私信
lofter:燭骸
微博:珠海公公
QQ:2038624010",女,6,FALSE,,1,8044,702,19,"(3.599, 4.199]",TRUE
428248608,老晏-LaoYanFPV,https://i0.hdslb.com/bfs/face/dc49d091aa9211fc63b7c5310ae626d681cd2d2b.jpg,"专注FPV/航模/穿越机/3D打印的整活玩家，2015年入坑，带您感受折腾的乐趣。
合作VX:LaoYanFPV（请注明来意）",男,6,FALSE,,0,7656,74,182,"(3.599, 4.199]",TRUE
3546386295425190,一坨可恶的小白衣,https://i0.hdslb.com/bfs/face/1112c4abb36460d43f76d9febce69bf5db644d65.jpg,"天天开心，祝大家生活鱼块！！！
私信都会看，非重要事情勿扰
游戏ID：10116E9G
游戏名：一坨可恶的小白衣
企鹅粉丝群：1044911",保密,4,FALSE,,0,7471,211,197,"(3.599, 4.199]",TRUE
393694091,车大队长,https://i2.hdslb.com/bfs/face/32b14cd496f9ded2ad6858aad85c73fbcd7c8cae.jpg,如有侵权，联系即删,男,6,FALSE,,1,7369,53,41,"(3.599, 4.199]",TRUE
4677567,ouoantares,https://i0.hdslb.com/bfs/face/1cd3f713d6dbcc66426af8edeace3877f4e229fe.jpg,?,保密,6,FALSE,,2,7244,36,8,"(3.599, 4.199]",TRUE
437817718,酥饼Yuna,https://i1.hdslb.com/bfs/face/6ac5820dba699780394bdd9d90fd78528f2dba53.jpg,,保密,4,FALSE,,1,7226,28,2,"(3.599, 4.199]",TRUE
640788027,勿惊山雀,https://i0.hdslb.com/bfs/face/3f3beba6f3d5c8794731b925372f87ae5e9918aa.jpg,人间风二两，填我梦八千。,保密,5,FALSE,,1,7101,32,38,"(3.599, 4.199]",TRUE
328076924,挡到我的鸭肠了,https://i2.hdslb.com/bfs/face/cb35a6950a8580dd04d319cd68bac8649ff58454.jpg,谢谢你这么可爱还关注我,保密,6,FALSE,,1,6800,110,33,"(3.599, 4.199]",TRUE
3690974104521671,b站传奇补档王,https://i2.hdslb.com/bfs/face/5c883d7ad6e8a3b9df0c923171d9d735330ad33c.jpg,补档永不止。,保密,3,FALSE,,0,6710,10,25,"(3.599, 4.199]",TRUE
2009515875,HK_Ane,https://i0.hdslb.com/bfs/face/45a50024e167f2d5cad98c6a1042f26a2560c8a6.jpg,文件q号:3502467294    wyy：Ane-HK  术力口忠实爱好者（bushi，专业拖更大户，有想法就投没想法就摆烂,男,5,FALSE,,0,6558,210,9,"(3.599, 4.199]",TRUE
416357897,南村异客,https://i2.hdslb.com/bfs/face/4add3acfc930fcd07d06ea5e10a3a377314141c2.jpg,"南村群童欺我老无力！

感谢各位准研究生的关注！",保密,5,FALSE,,1,6499,92,51,"(3.599, 4.199]",TRUE
25240503,Vino147,https://i0.hdslb.com/bfs/face/d0c9ca58601f1793dfbf5643810e433c0e7e69f4.jpg,"北京双子台球斯诺克万元让分赛冠军。
北京线下学球私信+V: xjx16650213216",男,6,FALSE,,2,6458,517,564,"(3.599, 4.199]",TRUE
620714457,霜幻不容筱,https://i0.hdslb.com/bfs/face/6c7d3c33b10be038bea3e9150b6b66b660efe677.jpg,原名：SHBRX  什么素材都做的一个音MAD区UP 随缘更新,男,6,FALSE,,1,5705,322,92,"(3.599, 4.199]",TRUE
691121192,油炸豆腐一块,https://i2.hdslb.com/bfs/face/3c9c990288642472043ad81245d0a0e05afb0824.jpg,全网同名. 物料见合集收藏夹，可在主页用关键字搜索指定物料，部分综艺因为版权很严无法上传,保密,6,FALSE,,0,5347,24,3222,"(3.599, 4.199]",TRUE
187100549,周不为一,https://i2.hdslb.com/bfs/face/3285ac1550fb8e030a97fdb58883e75900f46968.jpg,你好，祝你今天开心,保密,6,FALSE,,2,5201,883,28,"(3.599, 4.199]",TRUE
435466646,英雄联盟丶黑小虎,https://i2.hdslb.com/bfs/face/2f1f4d5663cc4004613cbcecea58596375416d45.jpg,"
不忘初心方得始终
10万粉丝女装",保密,6,FALSE,,0,5048,17,2015,"(3.599, 4.199]",TRUE
102813782,港尾渡亭,https://i2.hdslb.com/bfs/face/7a23907fea8585ea502b20bf54e175d3cea9012c.jpg,欢迎关注苦行宇宙，催更聊天找音频、原版视频请加qq群1083379444，网易云同名。不只音乐，更想介绍一段故事，水平有限感谢包容,保密,6,FALSE,,0,4989,236,74,"(3.599, 4.199]",TRUE
1868652536,耀志的声音,https://i2.hdslb.com/bfs/face/129110472b4fe023950b6de6f9c6828718ca2f12.jpg,我爱我的祖国,保密,5,FALSE,,1,4978,665,628,"(3.599, 4.199]",TRUE
384390687,阿禾木AllanJi,https://i0.hdslb.com/bfs/face/bf9fef9acc92017c6fd1ec643eb0fec5f5126544.jpg,"影像呈现玩具，玩具讲述故事
摄影｜徒步｜吉他｜潜水
00后编导，在鹅厂做过设计，在日报做过记者，画的长颈鹿提油机全网千万次播放。幸会。",男,6,FALSE,,2,4974,205,48,"(3.599, 4.199]",TRUE
479775407,李老普解说,https://i2.hdslb.com/bfs/face/d41d8fffba6a80c59543838a792c4bf43643b23c.jpg,世界真奇妙，看了才知道，来吧，我说你看,保密,5,FALSE,,0,4192,66,1275,"(3.599, 4.199]",TRUE
500725704,云舒予桐,https://i0.hdslb.com/bfs/face/0ac844a3ad386dd4d1b6a57e80e8c1fcfbb5ce78.jpg,不求永久，只求有爱。,女,5,FALSE,,1,3961,24,94,"(2.999, 3.599]",TRUE
609742934,量子气泡水丶,https://i2.hdslb.com/bfs/face/d2a5a07f45be01600d1f774505e20873901f0bb7.jpg,,保密,6,FALSE,,0,3913,16,132,"(2.999, 3.599]",TRUE
12680333,李明萱,https://i2.hdslb.com/bfs/face/7a1b33a38509e58ec60bfe3d8928ce92d0fe2038.jpg,接稿私,保密,6,FALSE,,1,3856,142,407,"(2.999, 3.599]",TRUE
507654072,希儿SV国际,https://i0.hdslb.com/bfs/face/862383bef902724571f58a920020eb63cc0d2a11.jpg,谢谢关注up的粉丝们（主账号是希儿Seele-Vollerei）,保密,6,FALSE,,1,3817,656,100,"(2.999, 3.599]",TRUE
229849688,顺遂_shunsui,https://i2.hdslb.com/bfs/face/cc6177c50bf1631cf9bd85237ed656cf03536d8b.jpg,感谢关注 bro！,男,6,FALSE,,0,3625,112,78,"(2.999, 3.599]",TRUE
3690987389979065,天南寒劳模,https://i2.hdslb.com/bfs/face/ec7d78c9970e3cdfcfd0153c2f412167918c34f4.jpg,资源在视频简介！！！,保密,3,FALSE,,0,3611,8,169,"(2.999, 3.599]",TRUE
14215701,周大歌,https://i0.hdslb.com/bfs/face/ffda588112d446e510554203709fa99ba0f0111b.jpg,玩车妹子一枚，寻找终极dream car中...努力能做出有趣的内容精神股东&商务合作+：ZG47tuning,女,5,FALSE,,2,3471,89,60,"(2.999, 3.599]",TRUE
1692606088,KOLALI_,https://i1.hdslb.com/bfs/face/d38bf1aa9512f4d4e6daf1bfc41cce4f513ec47e.jpg,"09 高中生 男 白羊座 enfp
Lily 单依纯 swan 金采炫
平常爱跳点jazz
视频只是记录我的成长历程，不爱看请划走",男,5,FALSE,,1,3463,144,6,"(2.999, 3.599]",TRUE
1840640101,米诺手冬枫,https://i1.hdslb.com/bfs/face/4e783e1e050f3bb0044faaefb5182ba53289038c.jpg,,男,5,FALSE,,1,3414,279,26,"(2.999, 3.599]",TRUE
472265737,拾月初初,https://i1.hdslb.com/bfs/face/48356d0169ddeb105f1fee5eece831c6afc68f7d.jpg,爆料请关注我,保密,6,FALSE,,1,3256,414,3,"(2.999, 3.599]",TRUE
516943269,机智の王先森,https://i0.hdslb.com/bfs/face/3b673ecd39303d4eee480337150d1156f5224e34.jpg,还在学习中，，,男,6,FALSE,,2,3165,966,48,"(2.999, 3.599]",TRUE
203230210,ItsZTChun,https://i1.hdslb.com/bfs/face/f3078a05ddbf58fba5380b64b80bdb13508249a7.jpg,,保密,6,FALSE,,1,3132,200,78,"(2.999, 3.599]",TRUE
3461581698500738,澳特漫漫,https://i2.hdslb.com/bfs/face/e70d0e512d8bb43e7e55b456090dcaa365a55c0a.jpg,不定时更新～,保密,3,FALSE,,0,2818,5,616,"(2.999, 3.599]",TRUE
393738271,奇迹小刺猬,https://i1.hdslb.com/bfs/face/f996ae668f7153d375413d5d36c700e95c011bb6.jpg,需要私占+wubawuba_qwq 备注梦占 ,保密,6,FALSE,,1,2765,185,87,"(2.999, 3.599]",TRUE
3461570468251964,子恒鸽鸽,https://i2.hdslb.com/bfs/face/6aaccdb6e9b9349f2105a79315617e42158001cf.jpg,"主包会玩各种千千万万的游戏
随时可以带你们玩 专门宠粉
很期待宝宝的点赞三连加关注",男,5,FALSE,,0,2703,631,255,"(2.999, 3.599]",TRUE
3632303139981986,爱钓鱼的吴亚,https://i2.hdslb.com/bfs/face/c8038965ac75a1e98dfcd04a8d56fdf8cfba718d.jpg,就是一专业钓鱼玩家，永不止步！,保密,2,FALSE,,0,2644,3,38,"(2.999, 3.599]",TRUE
3546392112924746,钢琴曲黄昏舞,https://i2.hdslb.com/bfs/face/a40e1c064a44190321279a6065cb19d33966f5f5.jpg,?该账号封禁中,保密,5,FALSE,,1,2415,751,157,"(2.999, 3.599]",TRUE
1366174419,摩卡祐天寺,https://i0.hdslb.com/bfs/face/7ceed9ca330cc34ddb64a233d43f6f3c6e5e2a45.jpg,接稿作曲，qq1973085374，价位40~60r/分钟,保密,6,FALSE,,1,2348,160,19,"(2.999, 3.599]",TRUE
490187919,舞蹈教资库,https://i0.hdslb.com/bfs/face/d08fff791793ed526f168413c8fb0a15a5bfe924.jpg,一位资深专业舞蹈老师整理出一万多个G的教材资料，空闲分享精彩片段！（同时出shou各种教材资料，有需要的小伙伴丝信）,保密,3,FALSE,,0,2261,42,662,"(2.999, 3.599]",TRUE
363934305,无极剑道二十真伤,https://i0.hdslb.com/bfs/face/5fa2f6c296bbd0e248d57eedc06546f42ac1ece7.jpg,,保密,6,FALSE,,2,2103,41,140,"(2.999, 3.599]",TRUE
474980480,三微之朔,https://i2.hdslb.com/bfs/face/3fa0e5244538842ca11e985bdabcfc5a1b3af154.jpg,素材源自网络 侵删,保密,5,FALSE,,1,1997,7,279,"(2.999, 3.599]",TRUE
1067572640,漫唱时菊,https://i2.hdslb.com/bfs/face/e9764032f2de25e9da16cec871ee6857979c9a06.jpg,随便唱唱,保密,5,FALSE,,1,1947,41,100,"(2.999, 3.599]",TRUE
433253328,虎子与慕予,https://i0.hdslb.com/bfs/face/6c4e3e4e144c430c5b47e6df6d5fe84be43c22fd.jpg,设计师一枚，养了几只毛孩子。生活闲暇之余会画点宠物小绘本，鼓捣鼓捣ai 。我自己设计的 小喵相亲记 持续更新～,保密,2,FALSE,,0,1924,20,2,"(2.999, 3.599]",TRUE
404600077,Bae_S,https://i1.hdslb.com/bfs/face/30305b7f76a2fa55f57aa409bb4f7a43f32a4e0e.jpg,只为实力服务 互相尊重 更新超慢 谨慎关注,女,5,FALSE,,0,1912,39,11,"(2.999, 3.599]",TRUE
406573610,一岚子花,http://i2.hdslb.com/bfs/face/0624cf3a831a8d97300d116ace53b7e2a0ed6185.jpg,"生活区新人up,以后主拍我和岚妹儿的生活，喜欢的关注吧～",男,6,FALSE,,1,1908,443,2,"(2.999, 3.599]",TRUE
2090253004,账号注销-office,https://i1.hdslb.com/bfs/face/7add1e8f50c7c67ee41e797f5425ed9c9aa54c71.jpg,国漫特摄都看，暂不接投稿,男,5,FALSE,,0,1881,4172,960,"(2.999, 3.599]",TRUE
448604662,跑道07可以落地,https://i1.hdslb.com/bfs/face/0ba7f35026cd38a7af30aebc9bf70e6c7d6ebab3.jpg,"上局杭段hcm一枚～
铁路/航空/足球
不定时更新",男,6,FALSE,,2,1798,311,136,"(2.999, 3.599]",TRUE
3546759944997753,八奈见又没吃饭,https://i0.hdslb.com/bfs/face/0235f4b9751a53d933766bcd690e110909b18901.jpg,好吃,保密,4,FALSE,,0,1685,71,518,"(2.999, 3.599]",TRUE
37659653,正本清源不吹不黑,https://i2.hdslb.com/bfs/face/6a5db91cbac02705bfce5fd59f0bb26ed4e4eb70.jpg,"爱篮球，爱运动，更爱生活
想聊篮球，侃大山的朋友加粉丝群Q764915548",男,5,FALSE,,0,1586,1396,30,"(2.999, 3.599]",TRUE
3493138928765062,不爱吃菜的小涵,https://i1.hdslb.com/bfs/face/f5653ac24739c96e5a18b488392e6a3bf5f105d2.jpg,我是不爱吃菜的小涵，什么游戏都玩，主要更新fnf，感谢大家支持??,男,4,FALSE,,0,1287,1186,97,"(2.999, 3.599]",TRUE
1585080231,龙龙菌De,https://i0.hdslb.com/bfs/face/f99393a412db81474a44c4991f550e4a5b54c20d.jpg,复活啦，以后二创都在这里发～主要做鸣潮，可能会做其他游戏，后面积分剩下的话做点整活小剧场大号@龙龙菌De小窝 专攻体育区！,男,4,FALSE,,1,1254,235,6,"(2.999, 3.599]",TRUE
1786223417,李李的开车Vlog,https://i2.hdslb.com/bfs/face/d5c2bd86b5591e174d3d9d97a929dce771c2389b.jpg,""" 上班载具：领克06·领克07EM-P
"" 这位煮啵个子小小的开车拽拽的?)??",保密,3,FALSE,,0,1232,3,33,"(2.999, 3.599]",TRUE
99814111,GTX1010TI_SLI,https://i1.hdslb.com/bfs/face/a4487b2bee26f9a46a5e4f74e4cd1da4d689c730.jpg,,男,6,FALSE,,1,1132,261,122,"(2.999, 3.599]",TRUE
636156357,bili_28958058098,https://i0.hdslb.com/bfs/face/5e222f5ef83a01f32833b8c1585a41d33c6003cf.jpg,,保密,4,FALSE,,1,1118,728,61,"(2.999, 3.599]",TRUE
3493272305535004,伊旅游全球,https://i1.hdslb.com/bfs/face/02f9058c316d70e9f2931579da915b2e863c51ef.jpg,"新人up感谢支持

 旅行的意义或许是想邂逅尚未遇见的景色，还有尚未谋面的人

",保密,3,FALSE,,0,1101,86,23,"(2.999, 3.599]",TRUE
131583740,z平火星,https://i2.hdslb.com/bfs/face/66f56bc225d68c32bcd265b5555f1fde14fa9cd1.jpg,大师赛爱好者，单机游戏,保密,5,FALSE,,2,1037,290,75,"(2.999, 3.599]",TRUE
3494368824527377,siwen008,https://i1.hdslb.com/bfs/face/663875ccc7f2dfc27a87d4e6df9e1777eeabf6b5.jpg,梦想3000粉，谢谢大家支持，多多关注，不迷路?,男,2,FALSE,,0,997,15,129,"(2.399, 2.999]",TRUE
354320088,终与你同行-,https://i0.hdslb.com/bfs/face/6cc15e0cbd4bb6480df7bfa520e008ab124d6376.jpg,这个up主究竟有多少存片至今是个谜,男,6,FALSE,,1,964,803,118,"(2.399, 2.999]",TRUE
3632305295854334,弔图鉴赏家MC,https://i2.hdslb.com/bfs/face/0b25b425139c8349a6110f79a21b922cedb4b30c.jpg,新图旧图，有人没看过就是好图,保密,3,FALSE,,0,958,5,50,"(2.399, 2.999]",TRUE
256456698,王干士,http://i0.hdslb.com/bfs/face/5dbff8a50e22fd9824912bc6000df7809bed90f4.jpg,你追不上我追不上我,女,5,FALSE,,1,883,66,10,"(2.399, 2.999]",TRUE
889299,七号烤肉人,https://i0.hdslb.com/bfs/face/4d542efa5717d4d7b3ff503e96924e140f05969d.webp,山下诚推。懒，间歇性爬墙。不定期烤烤和山下诚一郎有关的节目。,保密,6,FALSE,,2,837,1396,88,"(2.399, 2.999]",TRUE
437442812,最初的梦想223,https://i2.hdslb.com/bfs/face/fdf310cb28daf3a1ffbf3fbb250d5a93b7af9c2a.jpg,"刚入坑mugen的新手玩家，对这个圈子，并不是很熟悉，只是一味地充满好奇……
群:914353742",保密,5,FALSE,,0,813,88,87,"(2.399, 2.999]",TRUE
1506026000,砂狼大白ovo,https://i2.hdslb.com/bfs/face/10da028a5d25a6b8f563ca6c22468c3345577f93.jpg,,保密,4,FALSE,,0,711,662,42,"(2.399, 2.999]",TRUE
12606474,憨憨使徒,https://i0.hdslb.com/bfs/face/d9be71dbc57fd8543ab776153f4b14786f7c072e.jpg,补档，修复，翻译，分享，有更好的源会随时更新。互联网的记忆比我想象中脆弱，遍布大量已死亡链接，珍惜资源。,保密,6,FALSE,,2,682,63,115,"(2.399, 2.999]",TRUE
3632302672317183,在下游某人,https://i0.hdslb.com/bfs/face/73798d0da65c5e84f35f287dd0a7e63c71070234.jpg,主打「不啰嗦的 AI 教程」+「有脑洞的原创 AI 作品」，一个把 AI 玩明白的野生创作者，关注我，带你用 AI 解锁百分百创作自由。,保密,3,FALSE,,2,649,12,5,"(2.399, 2.999]",TRUE
3546783443585705,iOS蛋仔派对,https://i2.hdslb.com/bfs/face/7ad77a41d0c62336c50b9ba02ee3c6e3cb1175fa.jpg,蛋仔派对,男,4,FALSE,,0,621,734,37,"(2.399, 2.999]",TRUE
3546911202085476,Python学习日记-,https://i0.hdslb.com/bfs/face/26e695968090e397ce2d7b3b0557ef6364868843.jpg,从现在关注我，之后你们都是老粉啦！,保密,3,FALSE,,0,614,223,97,"(2.399, 2.999]",TRUE
3546711089744189,System-drvmain,https://i2.hdslb.com/bfs/face/b9b7269c5c7d8f09fd62c7ca9ff52bbb49f34199.jpg,,保密,3,FALSE,,0,494,78,13,"(2.399, 2.999]",TRUE
9557984,万宇豪-,https://i2.hdslb.com/bfs/face/954a5beb5b44622e91af057cc460b798e0fd3138.jpg,"浙江音乐学院19流行演唱本科
浙江音乐学院23流行演唱硕士研究生
第五季中国达人秀全国第三名
中国新声代茜拉、麦咭班学员
微博：万宇豪-",男,6,FALSE,,0,492,17,59,"(2.399, 2.999]",TRUE
40434844,椰子yurio,https://i1.hdslb.com/bfs/face/cbf68d23c826edead66b83c640e3d7e9611ee7c1.jpg,"随便发发，不定时，内容很杂，不用关注啦
主要是为了满足自己的分享欲",保密,6,FALSE,,1,382,92,161,"(2.399, 2.999]",TRUE
22006971,夜翎潇,https://i0.hdslb.com/bfs/face/010b06dd6c6188b29d18fcf2b053c9f7cd4c71bd.jpg,这里洛川，是个画画的，不知道为啥被拐去搞舞台剧了。,保密,6,FALSE,,1,376,300,35,"(2.399, 2.999]",TRUE
3493272083236932,墨汐音乐,https://i0.hdslb.com/bfs/face/cdc4326428613acf09f1d7e0c957d9506551b48d.jpg,我刚转到b站请多指教,女,2,FALSE,,0,341,32,32,"(2.399, 2.999]",TRUE
282237799,贴吧小土豆,https://i1.hdslb.com/bfs/face/7d822d9a3522dd51fa8786711dc2011046556c02.jpg,贴吧游戏区搬运每天更新，点点关注点点关注点点关注,保密,3,FALSE,,0,325,5,103,"(2.399, 2.999]",TRUE
3493094674663708,w白灵bailingw,https://i1.hdslb.com/bfs/face/c2fb955bba79dc368996548fd92546810c7b9356.jpg,养了4年的狗屎巴西龟，真的是死掉了,男,5,FALSE,,1,313,449,40,"(2.399, 2.999]",TRUE
590602528,东山近赤啊,https://i1.hdslb.com/bfs/face/4cbdf3b7991fa215d58b34682812bcc7ed396b50.jpg,关注我可以得无偿约稿哦,保密,5,FALSE,,1,307,25,4,"(2.399, 2.999]",TRUE
547060198,玩小游戏的,https://i1.hdslb.com/bfs/face/2b08930b892b2ff1a9e263f6013e411c2893d1cf.jpg,,保密,3,FALSE,,0,288,3,414,"(2.399, 2.999]",TRUE
433037690,伊-sama,https://i2.hdslb.com/bfs/face/b41b09ff7f12178b6a1138cc8bec26405b8d86f4.jpg,,男,6,FALSE,,2,260,636,4,"(2.399, 2.999]",TRUE
1430921,Codie十年失眠努力自救,https://i2.hdslb.com/bfs/face/0c544881fcb1f0c30357c29575b8eb4fb47a6e55.jpg,"睡好=心态+习惯+环境+生理
从小入睡困难/偏头痛/内异症/痘痘
文献自救｜补剂测评｜学习分享｜群友问题解答",女,5,FALSE,,2,247,65,19,"(1.799, 2.399]",TRUE
416220600,圣男爱作战,https://i0.hdslb.com/bfs/face/4a6dd8693c1c2201f93218b78069197ed66c2b44.jpg,"美好贩卖社
用心记录生活",男,2,FALSE,,0,212,1,197,"(1.799, 2.399]",TRUE
1869255,任独玉,https://i0.hdslb.com/bfs/face/f49aa1b2f4133004412c00c5bde1145990f9a413.jpg,,女,6,FALSE,,1,207,38,21,"(1.799, 2.399]",TRUE
39148016,Bloom-Tt,https://i2.hdslb.com/bfs/face/423ca1e5f797533d0aa33059dce0c497bf388aac.jpg,一个热爱舞蹈的girl，用B站记录舞蹈~视频号：Bloom-Tt---记录生活、音乐、舞蹈、混剪,女,4,FALSE,,0,192,24,18,"(1.799, 2.399]",TRUE
3546756103015295,永远的八神,https://i2.hdslb.com/bfs/face/609d61f19967c5a1c7f23f46b2a28eeac64c5914.jpg,"I wanna to for 2100 years.



https://mmxii.netlify.app/",保密,4,FALSE,,0,168,8,8038,"(1.799, 2.399]",TRUE
1251232326,樱花盛开的时结,https://i0.hdslb.com/bfs/face/30163a99b9be84f9afc49e926eedef3b2dca8a03.jpg,,保密,4,FALSE,,0,137,65,11,"(1.799, 2.399]",TRUE
3546746126862878,疼疼疼疼痛处理器,https://i2.hdslb.com/bfs/face/0db10499b7b16e11e49baa2e0d7a81c0f5d4b4be.jpg,"请给我幸福吧(*?ω?)
",女,3,FALSE,,0,123,20,1,"(1.799, 2.399]",TRUE
13617944,啊这样啊那没事了,https://i2.hdslb.com/bfs/face/c2ec173d5b409f215557a2109ede801504b2dd86.jpg,,保密,6,FALSE,,1,120,340,10,"(1.799, 2.399]",TRUE
3546803425249844,一只不玩RS的航2,https://i2.hdslb.com/bfs/face/ae0e85a699de72ab4cdf3b4922146be97fd7de96.jpg,"本人是一名初二学生，微信同名，主做解析
粉丝群:QQ:1082807759  微信:",保密,3,FALSE,,0,112,35,98,"(1.799, 2.399]",TRUE
36787395,咕咕在唱歌,http://i0.hdslb.com/bfs/face/aff21ad9e46f17a8ab55baf07ee9a45eb68d546b.jpg,,保密,6,FALSE,,1,100,33,29,"(1.799, 2.399]",TRUE
3493280171952766,老文诩,https://i1.hdslb.com/bfs/face/9c9d7aa93b2a4c244cf54bddd182e35242a35e27.jpg,"其实我更想做美食相关的视频
交流群QQ1081332972,欢迎大家来玩",男,4,FALSE,,0,63,107,29,"(1.2, 1.799]",TRUE
3493108868188990,我许清风二两,https://i1.hdslb.com/bfs/face/72b05520e1a7f8212ce42bac4fa10185dff6d0b9.jpg,愿此行，终抵群星,保密,5,FALSE,,0,49,135,6,"(1.2, 1.799]",TRUE
55918473,agent张,https://i0.hdslb.com/bfs/face/0cd2f06f6e29fbb95ea103841aaa60f2d5f0883e.jpg,,保密,5,FALSE,,0,41,1,22,"(1.2, 1.799]",TRUE
664215833,摆烂的ocean,https://i2.hdslb.com/bfs/face/0b1d1ebcaa983b05e7f8029a4a205ee42f0431b8.jpg,STRAYKIDS NEXZ长长久久,保密,4,FALSE,,0,21,135,30,"(1.2, 1.799]",TRUE
3546939280853512,是耳又又,https://i1.hdslb.com/bfs/face/1be8501a3220e13dd51f064557c2f9ff1c3b699d.jpg,,保密,2,FALSE,,0,20,24,30,"(1.2, 1.799]",TRUE
1309360750,みずな__Mzn,https://i1.hdslb.com/bfs/face/68f3d64d2f9ebf091999f89675c3c90509db466a.jpg," 存つきしろやしろ。相关
あなたと友達になれたら、嬉しいです
同担大欢迎 请多支持本家",女,4,FALSE,,0,15,108,23,"(0.6, 1.2]",TRUE
